E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_34_017.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_34_017.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_34_017.jpg, 0, 1, 0, 30.18949
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_34_118.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_34_118.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_34_118.jpg, 0, 1, 0, 30.19027
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_34_222.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_34_222.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_34_222.jpg, 0, 1, 0, 30.19029
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_34_325.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_34_325.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_34_325.jpg, 0, 1, 0, 30.19007
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_34_425.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_34_425.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_34_425.jpg, 0, 1, 0, 30.1903
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_34_527.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_34_527.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_34_527.jpg, -0.2691507, 1, 0, 30.17165
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_34_630.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_34_630.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_34_630.jpg, -0.3469545, 1, 0, 30.17682
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_34_733.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_34_733.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_34_733.jpg, 0, 1, 0, 30.18716
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_34_835.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_34_835.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_34_835.jpg, 0, 1, 0, 30.18979
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_34_936.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_34_936.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_34_936.jpg, 0, 1, 0, 30.19015
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_35_037.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_35_037.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_35_037.jpg, 0, 1, 0, 30.1903
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_35_138.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_35_138.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_35_138.jpg, 0, 1, 0, 30.19033
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_35_269.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_35_269.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_35_269.jpg, -0.3900312, 1, 0, 30.166
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_35_370.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_35_370.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_35_370.jpg, -0.5023483, 1, 0, 30.16103
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_35_474.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_35_474.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_35_474.jpg, -0.139255, 1, 0, 30.19407
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_35_575.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_35_575.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_35_575.jpg, 0, 1, 0, 30.18731
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_35_677.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_35_677.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_35_677.jpg, 0, 1, 0, 30.19006
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_35_780.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_35_780.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_35_780.jpg, 0, 1, 0, 30.18973
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_35_881.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_35_881.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_35_881.jpg, 0.2795367, 1, 0, 30.17191
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_35_981.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_35_981.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_35_981.jpg, 0.3599044, 1, 0, 30.17466
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_36_083.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_36_083.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_36_083.jpg, 0.05682002, 1, 0, 30.18965
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_36_186.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_36_186.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_36_186.jpg, 0, 1, 0, 30.18929
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_36_289.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_36_289.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_36_289.jpg, 0, 1, 0, 30.19025
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_36_393.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_36_393.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_36_393.jpg, 0, 1, 0, 30.19095
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_36_495.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_36_495.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_36_495.jpg, 0, 1, 0, 30.1907
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_36_617.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_36_617.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_36_617.jpg, 0, 1, 0, 30.19121
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_36_720.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_36_720.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_36_720.jpg, 0, 1, 0, 30.19097
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_36_823.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_36_823.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_36_823.jpg, -0.2862936, 1, 0, 30.16999
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_36_926.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_36_926.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_36_926.jpg, -0.03552121, 1, 0, 30.19003
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_37_028.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_37_028.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_37_028.jpg, 0, 1, 0, 30.19016
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_37_131.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_37_131.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_37_131.jpg, 0, 1, 0, 30.19011
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_37_235.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_37_235.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_37_235.jpg, -0.2216721, 1, 0, 30.17776
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_37_337.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_37_337.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_37_337.jpg, -0.5165133, 1, 0, 30.13984
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_37_440.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_37_440.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_37_440.jpg, -0.2406093, 1, 0, 30.19166
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_37_543.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_37_543.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_37_543.jpg, 0, 1, 0, 30.18613
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_37_644.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_37_644.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_37_644.jpg, 0, 1, 0, 30.18987
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_37_749.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_37_749.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_37_749.jpg, -0.0478902, 1, 0, 30.19137
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_37_849.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_37_849.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_37_849.jpg, -0.3460707, 1, 0, 30.16459
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_37_950.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_37_950.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_37_950.jpg, -0.464802, 1, 0, 30.16264
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_38_054.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_38_054.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_38_054.jpg, -0.1074817, 1, 0, 30.19187
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_38_155.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_38_155.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_38_155.jpg, -0.0941655, 1, 0, 30.19077
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_38_257.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_38_257.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_38_257.jpg, 0, 1, 0, 30.19016
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_38_359.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_38_359.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_38_359.jpg, 0, 1, 0, 30.18887
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_38_459.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_38_459.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_38_459.jpg, 0, 1, 0, 30.19002
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_38_562.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_38_562.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_38_562.jpg, -0.06119759, 1, 0, 30.18923
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_38_663.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_38_663.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_38_663.jpg, -0.361236, 1, 0, 30.16075
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_38_765.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_38_765.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_38_765.jpg, -0.6539049, 1, 0, 30.12136
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_38_868.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_38_868.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_38_868.jpg, -0.4022377, 1, 0, 30.1897
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_38_971.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_38_971.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_38_971.jpg, -0.1020637, 1, 0, 30.19209
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_39_071.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_39_071.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_39_071.jpg, 0, 1, 0, 30.18877
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_39_173.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_39_173.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_39_173.jpg, 0, 1, 0, 30.19025
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_39_276.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_39_276.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_39_276.jpg, 0, 1, 0, 30.1899
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_39_379.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_39_379.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_39_379.jpg, 0, 1, 0, 30.19
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_39_483.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_39_483.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_39_483.jpg, 0, 1, 0, 30.19028
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_39_587.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_39_587.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_39_587.jpg, 0, 1, 0, 30.19032
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_39_689.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_39_689.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_39_689.jpg, 0, 1, 0, 30.1903
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_39_791.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_39_791.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_39_791.jpg, 0, 1, 0, 30.19038
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_39_892.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_39_892.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_39_892.jpg, 0, 1, 0, 30.19032
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_39_995.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_39_995.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_39_995.jpg, 0, 1, 0, 30.19036
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_40_097.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_40_097.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_40_097.jpg, 0, 1, 0, 30.19025
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_40_201.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_40_201.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_40_201.jpg, 0, 1, 0, 30.1903
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_40_303.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_40_303.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_40_303.jpg, 0, 1, 0, 30.19033
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_40_404.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_40_404.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_40_404.jpg, 0, 1, 0, 30.19031
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_40_504.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_40_504.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_40_504.jpg, 0, 1, 0, 30.19034
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_40_605.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_40_605.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_40_605.jpg, 0, 1, 0, 30.19029
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_40_705.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_40_705.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_40_705.jpg, -0.1890336, 1, 0, 30.18033
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_40_807.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_40_807.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_40_807.jpg, -0.2679723, 1, 0, 30.18065
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_40_907.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_40_907.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_40_907.jpg, 0, 1, 0, 30.18804
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_41_009.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_41_009.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_41_009.jpg, 0, 1, 0, 30.18996
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_41_112.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_41_112.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_41_112.jpg, 0, 1, 0, 30.19031
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_41_229.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_41_229.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_41_229.jpg, 0, 1, 0, 30.19005
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_41_338.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_41_338.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_41_338.jpg, 0, 1, 0, 30.19032
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_41_439.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_41_439.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_41_439.jpg, 0, 1, 0, 30.19029
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_41_540.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_41_540.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_41_540.jpg, 0, 1, 0, 30.19031
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_41_643.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_41_643.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_41_643.jpg, 0, 1, 0, 30.19027
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_41_746.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_41_746.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_41_746.jpg, -0.09984782, 1, 0, 30.18772
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_41_848.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_41_848.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_41_848.jpg, -0.3951648, 1, 0, 30.15564
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_41_949.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_41_949.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_41_949.jpg, -0.08933583, 1, 0, 30.19128
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_42_056.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_42_056.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_42_056.jpg, 0, 1, 0, 30.1898
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_42_162.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_42_162.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_42_162.jpg, 0, 1, 0, 30.19023
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_42_262.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_42_262.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_42_262.jpg, 0, 1, 0, 30.19032
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_42_365.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_42_365.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_42_365.jpg, 0, 1, 0, 30.19033
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_42_468.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_42_468.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_42_468.jpg, 0, 1, 0, 30.19032
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_42_570.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_42_570.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_42_570.jpg, 0, 1, 0, 30.19027
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_42_672.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_42_672.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_42_672.jpg, 0, 1, 0, 30.19033
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_42_775.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_42_775.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_42_775.jpg, 0, 1, 0, 30.19032
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_42_876.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_42_876.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_42_876.jpg, -0.1697703, 1, 0, 30.18236
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_42_977.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_42_977.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_42_977.jpg, -0.2005836, 1, 0, 30.18638
E:\Datasets\CAPSTONE_PROJECT\IMG\center_2019_02_26_16_46_43_078.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\left_2019_02_26_16_46_43_078.jpg, E:\Datasets\CAPSTONE_PROJECT\IMG\right_2019_02_26_16_46_43_078.jpg, 0, 1, 0, 30.18917
